count,entity,label,location_info
1,Chuck Goodrich,PER,"{'place_id': 340873672, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5000057212, 'lat': '41.5154152', 'lon': '-81.6660571', 'class': 'amenity', 'type': 'bar', 'place_rank': 30, 'importance': 7.460975051494647e-05, 'addresstype': 'amenity', 'name': ""Chuck's Place"", 'display_name': ""Chuck's Place, Saint Clair Avenue Northeast, Goodrich-Kirtland Park, Cleveland, Cuyahoga County, Ohio, 44114, United States"", 'boundingbox': ['41.5153652', '41.5154652', '-81.6661071', '-81.6660071']}"
2,Sami Michael,PER,"(None, None)"
1,Haifa,LOC,"{'place_id': 194639737, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1387888, 'lat': '32.8191218', 'lon': '34.9983856', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.6891287958181165, 'addresstype': 'municipality', 'name': 'חיפה', 'display_name': 'חיפה, נפת חיפה, מחוז חיפה, ישראל', 'boundingbox': ['32.7579523', '32.8427003', '34.9499666', '35.0797444']}"
1,Itamar Drori,PER,"(None, None)"
1,Bar Ilan University,ORG,"{'place_id': 201082399, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 48629331, 'lat': '32.069329249999996', 'lon': '34.84334338615306', 'class': 'amenity', 'type': 'university', 'place_rank': 30, 'importance': 0.57172348306763, 'addresstype': 'amenity', 'name': 'אוניברסיטת בר אילן', 'display_name': ""אוניברסיטת בר אילן, ז'בוטינסקי, בר אילן, רמת גן, נפת תל אביב, מחוז תל אביב, 5401773, ישראל"", 'boundingbox': ['32.0653356', '32.0747261', '34.8394548', '34.8509288']}"
1,Mayra Flores,PER,"{'place_id': 3474011, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9527301640, 'lat': '-13.5413407', 'lon': '-71.8847144', 'class': 'shop', 'type': 'convenience', 'place_rank': 30, 'importance': 6.519493400468479e-05, 'addresstype': 'shop', 'name': 'Mayra', 'display_name': 'Mayra, Calle Clorinda Matto de Turner, El Progreso Pancho Flores, San Jerónimo, Cusco, 08006, Perú', 'boundingbox': ['-13.5413907', '-13.5412907', '-71.8847644', '-71.8846644']}"
1,Texas’ 34th Congressional District,LOC,"(None, None)"
1,Filemon Vela,PER,"{'place_id': 290326851, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1069838611, 'lat': '25.976075100000003', 'lon': '-97.48715826740721', 'class': 'leisure', 'type': 'track', 'place_rank': 30, 'importance': 5.831006332489536e-05, 'addresstype': 'leisure', 'name': 'Filemon B. Vela Middle School Running Track', 'display_name': 'Filemon B. Vela Middle School Running Track, Alta Mesa Boulevard, El Chaparral, Brownsville, Cameron County, Texas, 78526, United States', 'boundingbox': ['25.9754051', '25.9768892', '-97.4875568', '-97.4867199']}"
1,Republicans,ORG,"{'place_id': 298977922, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11443204988, 'lat': '42.0524445', 'lon': '-124.2814301', 'class': 'office', 'type': 'political_party', 'place_rank': 30, 'importance': 5.401922636754433e-05, 'addresstype': 'office', 'name': 'Republicans', 'display_name': 'Republicans, 605, Chetco Avenue, Brookings, Curry County, Oregon, 97415, United States', 'boundingbox': ['42.0523945', '42.0524945', '-124.2814801', '-124.2813801']}"
1,Democrats,ORG,"{'place_id': 298961154, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11443204995, 'lat': '42.0523105', 'lon': '-124.2819679', 'class': 'office', 'type': 'political_party', 'place_rank': 30, 'importance': 5.401922636754433e-05, 'addresstype': 'office', 'name': 'Democrats', 'display_name': 'Democrats, Chetco Avenue, Brookings, Curry County, Oregon, 97415, United States', 'boundingbox': ['42.0522605', '42.0523605', '-124.2820179', '-124.2819179']}"
1,Indiana Republican,ORG,"{'place_id': 341771912, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 5333226, 'lat': '40.3751454', 'lon': '-86.7697983', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.0533620332646677, 'addresstype': 'road', 'name': 'Republican Street', 'display_name': 'Republican Street, Dayton, Tippecanoe County, Indiana, 47941, United States', 'boundingbox': ['40.3740490', '40.3758522', '-86.7698414', '-86.7697910']}"
1,Anthonia Hui,PER,"(None, None)"
1,Ms Hui,PER,"{'place_id': 203447809, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2373216515, 'lat': '33.7675425', 'lon': '106.0800168', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.4515243490537352, 'addresstype': 'city', 'name': '徽县', 'display_name': '徽县, 陇南市, 甘肃省, 742300, 中国', 'boundingbox': ['33.6075425', '33.9275425', '105.9200168', '106.2400168']}"
1,AL Wealth Partners,ORG,"(None, None)"
1,Leonardo Drago,PER,"{'place_id': 48773508, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 412399462, 'lat': '38.68255019106074', 'lon': '15.915730915776793', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.053387491416800145, 'addresstype': 'road', 'name': 'Via Leonardo Drago', 'display_name': 'Via Leonardo Drago, Parghelia, Vibo Valentia, Calabria, 89861, Italia', 'boundingbox': ['38.6820971', '38.6829132', '15.9149503', '15.9169639']}"
1,Zhang Yaodong,PER,"{'place_id': 202892215, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5974327306, 'lat': '39.1874882', 'lon': '100.8398472', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.14670416800183103, 'addresstype': 'village', 'name': '沙鸡窑洞', 'display_name': '沙鸡窑洞, 甘州区, 张掖市, 甘肃省, 734000, 中国', 'boundingbox': ['39.1674882', '39.2074882', '100.8198472', '100.8598472']}"
1,Star Search,MEDIA,"{'place_id': 347499412, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 677253459, 'lat': '50.24192185', 'lon': '-119.23160769543796', 'class': 'building', 'type': 'public', 'place_rank': 30, 'importance': 5.000152590214416e-05, 'addresstype': 'building', 'name': 'Vernon Search and Rescue', 'display_name': 'Vernon Search and Rescue, Vernon-Slocan Highway, Coldstream, Regional District of North Okanagan, British Columbia, V1B 2T1, Canada', 'boundingbox': ['50.2417942', '50.2420494', '-119.2318163', '-119.2313991']}"
1,The Greatest Love Of All,MEDIA,"(None, None)"
1,Daybreak,MEDIA,"{'place_id': 302417265, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2677962571, 'lat': '40.5530694', 'lon': '-112.007464', 'class': 'place', 'type': 'suburb', 'place_rank': 19, 'importance': 0.24691674990813048, 'addresstype': 'suburb', 'name': 'Daybreak', 'display_name': 'Daybreak, South Jordan, Salt Lake County, Utah, United States', 'boundingbox': ['40.5330694', '40.5730694', '-112.0274640', '-111.9874640']}"
1,Born To Shine,MEDIA,"{'place_id': 32075368, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5293350074, 'lat': '-6.9039359', 'lon': '39.2844368', 'class': 'shop', 'type': 'clothes', 'place_rank': 30, 'importance': 6.530327306015132e-05, 'addresstype': 'shop', 'name': 'Born to Shine', 'display_name': 'Born to Shine, Jeshini Street, Mbagala Kuu Magharibi, Mbagala Kuu, Temeke MC, Dar es-Salaam, Coastal Zone, 15113, Tanzania', 'boundingbox': ['-6.9039859', '-6.9038859', '39.2843868', '39.2844868']}"
1,Channel 8,ORG,"{'place_id': 395987596, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 688270457, 'lat': '-27.468936713630683', 'lon': '152.9406881465357', 'class': 'highway', 'type': 'cycleway', 'place_rank': 27, 'importance': 0.0400769413290608, 'addresstype': 'road', 'name': 'Channel 8', 'display_name': 'Channel 8, Mount Coot-tha, Greater Brisbane, Queensland, 4066, Australia', 'boundingbox': ['-27.4689510', '-27.4660143', '152.9368112', '152.9428880']}"
1,Primary School Leaving Examination,ORG,"(None, None)"
1,Cardiff City,ORG,"{'place_id': 261309558, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 738885245, 'lat': '51.4816546', 'lon': '-3.1791934', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.6902678700101542, 'addresstype': 'city', 'name': 'Cardiff', 'display_name': 'Cardiff, Cymru / Wales, CF10 2AF, United Kingdom', 'boundingbox': ['51.3216546', '51.6416546', '-3.3391934', '-3.0191934']}"
1,Perry Ng,PER,"(None, None)"
1,English Championship,EVE,"(None, None)"
1,Briton,PER,"{'place_id': 24472048, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 392458168, 'lat': '-1.2626392499999999', 'lon': '116.83905895', 'class': 'shop', 'type': 'kiosk', 'place_rank': 30, 'importance': 5.803997863732383e-05, 'addresstype': 'shop', 'name': 'Briton', 'display_name': 'Briton, Jalan Jenderal Ahmad Yani, Gunung Sari Ilir, Balikpapan Tengah, Balikpapan, Kalimantan Timur, Kalimantan, 76121, Indonesia', 'boundingbox': ['-1.2627157', '-1.2625628', '116.8389800', '116.8391379']}"
1,Liverpool,LOC,"{'place_id': 256391700, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 172987, 'lat': '53.4071991', 'lon': '-2.99168', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.7205144523839375, 'addresstype': 'city', 'name': 'Liverpool', 'display_name': 'Liverpool, Liverpool City Region, England, United Kingdom', 'boundingbox': ['53.3115427', '53.4749885', '-3.0191726', '-2.8180003']}"
1,Coco Lee,PER,"{'place_id': 280881078, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 177936476, 'lat': '26.5046648', 'lon': '-81.9515116', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.053378549629968686, 'addresstype': 'road', 'name': 'Coco Hammock Way', 'display_name': 'Coco Hammock Way, Royal Point at Majestic Palms, Iona, Lee County, Florida, 33908, United States', 'boundingbox': ['26.5020763', '26.5069163', '-81.9515330', '-81.9481803']}"
1,Nancy,PER,"{'place_id': 109256481, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52399, 'lat': '48.6937223', 'lon': '6.1834097', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.6689426933178367, 'addresstype': 'city', 'name': 'Nancy', 'display_name': 'Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, France', 'boundingbox': ['48.6669060', '48.7092349', '6.1342920', '6.2126188']}"
1,Carol,PER,"{'place_id': 77127037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9668970064, 'lat': '43.6652628', 'lon': '3.3116493', 'class': 'natural', 'type': 'volcano', 'place_rank': 18, 'importance': 0.16006129472800792, 'addresstype': 'volcano', 'name': 'Carol', 'display_name': 'Carol, Octon, Lodève, Hérault, Occitanie, France métropolitaine, 34800, France', 'boundingbox': ['43.6652128', '43.6653128', '3.3115993', '3.3116993']}"
1,Singaporean Chinese,MEDIA,"(None, None)"
1,Amoy Street Food Centre,LOC,"{'place_id': 235497690, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 117058639, 'lat': '1.2793019499999998', 'lon': '103.84665658959767', 'class': 'building', 'type': 'retail', 'place_rank': 30, 'importance': 8.432822156095243e-05, 'addresstype': 'building', 'name': 'Amoy Street Food Centre', 'display_name': 'Amoy Street Food Centre, 7, Maxwell Road, Shenton Way, Downtown Core, Central, Singapore, 069111, Singapore', 'boundingbox': ['1.2789212', '1.2797739', '103.8464418', '103.8468986']}"
1,Evgeny Lebedev,PER,"(None, None)"
1,Evening Standard,MEDIA,"{'place_id': 259779571, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 540747009, 'lat': '51.5013847', 'lon': '-0.1911019', 'class': 'office', 'type': 'publisher', 'place_rank': 30, 'importance': 9.307927061870783e-05, 'addresstype': 'office', 'name': 'Evening Standard', 'display_name': 'Evening Standard, 2, Derry Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5TT, United Kingdom', 'boundingbox': ['51.5013347', '51.5014347', '-0.1911519', '-0.1910519']}"
1,Nigel Farage,PER,"(None, None)"
1,Boey Kim Cheng,PER,"(None, None)"
1,The Singer And Other Poems,MEDIA,"(None, None)"
2,New South Wales,LOC,"{'place_id': 19012206, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2316593, 'lat': '-31.8759835', 'lon': '147.2869493', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7397742225306602, 'addresstype': 'state', 'name': 'New South Wales', 'display_name': 'New South Wales, Australia', 'boundingbox': ['-37.5280139', '-28.1415262', '140.9992723', '159.3390311']}"
1,William) Wordsworth,PER,"{'place_id': 260316741, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3772707853, 'lat': '51.380707', 'lon': '-2.3566951', 'class': 'tourism', 'type': 'information', 'place_rank': 30, 'importance': 6.9064621957687e-05, 'addresstype': 'tourism', 'name': 'William Wordsworth', 'display_name': 'William Wordsworth, North Parade, Widcombe, Bath, Bath and North East Somerset, West of England, England, BA1 1LB, United Kingdom', 'boundingbox': ['51.3806570', '51.3807570', '-2.3567451', '-2.3566451']}"
1,Boey,PER,"{'place_id': 276316333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3015738043, 'lat': '7.9074667', 'lon': '-9.5879307', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.14670416800183103, 'addresstype': 'village', 'name': 'Korpo Gobu', 'display_name': 'Korpo Gobu, Zorzor, Lofa County, Liberia', 'boundingbox': ['7.8874667', '7.9274667', '-9.6079307', '-9.5679307']}"
1,State Library of NSW,LOC,"(None, None)"
1,Yeo Yann Yann,PER,"(None, None)"
2,Hollywood,LOC,"{'place_id': 295819411, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1830231415, 'lat': '34.0980031', 'lon': '-118.329523', 'class': 'place', 'type': 'suburb', 'place_rank': 19, 'importance': 0.7258472339956462, 'addresstype': 'suburb', 'name': 'Hollywood', 'display_name': 'Hollywood, Los Angeles, Los Angeles County, California, 90028, United States', 'boundingbox': ['34.0780031', '34.1180031', '-118.3495230', '-118.3095230']}"
2,Chin Han,PER,"{'place_id': 222287027, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 403702, 'lat': '32.7830803', 'lon': '110.2691316', 'class': 'waterway', 'type': 'river', 'place_rank': 18, 'importance': 0.4704727954937726, 'addresstype': 'river', 'name': '汉江', 'display_name': '汉江, 中国', 'boundingbox': ['30.3800193', '33.2639803', '106.2655174', '114.2945373']}"
1,Chinese food,FOOD,"{'place_id': 331268679, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5490013364, 'lat': '40.7566641', 'lon': '-73.8733248', 'class': 'amenity', 'type': 'fast_food', 'place_rank': 30, 'importance': 9.175936522464359e-05, 'addresstype': 'amenity', 'name': 'Chinese Food', 'display_name': 'Chinese Food, 94-22, Northern Boulevard, East Elmhurst, Queens, Queens County, City of New York, New York, 11369, United States', 'boundingbox': ['40.7566141', '40.7567141', '-73.8733748', '-73.8732748']}"
1,Yeo,PER,"{'place_id': 260027113, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 14753642, 'lat': '51.00900715', 'lon': '-2.6438914119928385', 'class': 'military', 'type': 'airfield', 'place_rank': 30, 'importance': 0.43561794340183313, 'addresstype': 'military', 'name': 'RNAS Yeovilton (HMS Heron)', 'display_name': 'RNAS Yeovilton (HMS Heron), Speckington Lane, Stockwitch Cross, Yeovilton and District, Bridgehampton, Somerset, England, BA22 8HB, United Kingdom', 'boundingbox': ['51.0008814', '51.0170724', '-2.6642902', '-2.6266359']}"
1,Wet Season,MEDIA,"{'place_id': 291184062, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 161998135, 'lat': '30.3724725', 'lon': '-97.6530226', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.05340827725642783, 'addresstype': 'road', 'name': 'Wet Season', 'display_name': 'Wet Season, Pioneer Crossing West, Sprinkle Corner, Austin, Travis County, Texas, 78753, United States', 'boundingbox': ['30.3709175', '30.3744387', '-97.6531793', '-97.6524474']}"
1,Ilo Ilo,MEDIA,"{'place_id': 3820213, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1875901, 'lat': '-17.6458772', 'lon': '-71.3452005', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.413616810084413, 'addresstype': 'town', 'name': 'Ilo', 'display_name': 'Ilo, Moquegua, Perú', 'boundingbox': ['-17.8214824', '-17.6210700', '-71.3814531', '-71.0819922']}"
